Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='Mamba4Rec', backbone2='SASRec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-Mamba4Rec-SASRec-Toys_and_Games-a1.0-b1.0-l1.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-Mamba4Rec-SASRec-Toys_and_Games-a1.0-b1.0-l1.0-dwsb1.0-t0.0-1762757025.3590128.pt')
{'epoch': 0, 'avg_loss': '4.2210', 'avg_bpr_loss': '4.1238', 'avg_kd_loss': '0.0972'}
{'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0032', 'HIT@10': '0.0062', 'NDCG@10': '0.0038', 'HIT@20': '0.0082', 'NDCG@20': '0.0043'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0013', 'HIT@10': '0.0036', 'NDCG@10': '0.0019', 'HIT@20': '0.0077', 'NDCG@20': '0.0030'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0027', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0077', 'NDCG@20': '0.0037'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0032', 'HIT@10': '0.0062', 'NDCG@10': '0.0038', 'HIT@20': '0.0082', 'NDCG@20': '0.0043'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0013', 'HIT@10': '0.0036', 'NDCG@10': '0.0019', 'HIT@20': '0.0077', 'NDCG@20': '0.0030'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0027', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0077', 'NDCG@20': '0.0037'}
{'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0028', 'HIT@10': '0.0067', 'NDCG@10': '0.0033', 'HIT@20': '0.0082', 'NDCG@20': '0.0037'}
{'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0017', 'HIT@10': '0.0057', 'NDCG@10': '0.0025', 'HIT@20': '0.0088', 'NDCG@20': '0.0033'}
{'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0029', 'HIT@10': '0.0062', 'NDCG@10': '0.0034', 'HIT@20': '0.0082', 'NDCG@20': '0.0039'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0028', 'HIT@10': '0.0067', 'NDCG@10': '0.0033', 'HIT@20': '0.0082', 'NDCG@20': '0.0037'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0017', 'HIT@10': '0.0057', 'NDCG@10': '0.0025', 'HIT@20': '0.0088', 'NDCG@20': '0.0033'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0029', 'HIT@10': '0.0062', 'NDCG@10': '0.0034', 'HIT@20': '0.0082', 'NDCG@20': '0.0039'}
{'epoch': 1, 'avg_loss': '4.4426', 'avg_bpr_loss': '4.4137', 'avg_kd_loss': '0.0289'}
{'Epoch': 1, 'HIT@5': '0.0144', 'NDCG@5': '0.0113', 'HIT@10': '0.0191', 'NDCG@10': '0.0128', 'HIT@20': '0.0252', 'NDCG@20': '0.0143'}
{'Epoch': 1, 'HIT@5': '0.0052', 'NDCG@5': '0.0034', 'HIT@10': '0.0085', 'NDCG@10': '0.0045', 'HIT@20': '0.0152', 'NDCG@20': '0.0062'}
{'Epoch': 1, 'HIT@5': '0.0121', 'NDCG@5': '0.0094', 'HIT@10': '0.0155', 'NDCG@10': '0.0105', 'HIT@20': '0.0229', 'NDCG@20': '0.0123'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0144', 'NDCG@5': '0.0113', 'HIT@10': '0.0191', 'NDCG@10': '0.0128', 'HIT@20': '0.0252', 'NDCG@20': '0.0143'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0052', 'NDCG@5': '0.0034', 'HIT@10': '0.0085', 'NDCG@10': '0.0045', 'HIT@20': '0.0152', 'NDCG@20': '0.0062'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0121', 'NDCG@5': '0.0094', 'HIT@10': '0.0155', 'NDCG@10': '0.0105', 'HIT@20': '0.0229', 'NDCG@20': '0.0123'}
{'Epoch': 1, 'HIT@5': '0.0118', 'NDCG@5': '0.0084', 'HIT@10': '0.0170', 'NDCG@10': '0.0101', 'HIT@20': '0.0227', 'NDCG@20': '0.0114'}
{'Epoch': 1, 'HIT@5': '0.0041', 'NDCG@5': '0.0033', 'HIT@10': '0.0051', 'NDCG@10': '0.0037', 'HIT@20': '0.0113', 'NDCG@20': '0.0052'}
{'Epoch': 1, 'HIT@5': '0.0093', 'NDCG@5': '0.0075', 'HIT@10': '0.0113', 'NDCG@10': '0.0081', 'HIT@20': '0.0185', 'NDCG@20': '0.0099'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0118', 'NDCG@5': '0.0084', 'HIT@10': '0.0170', 'NDCG@10': '0.0101', 'HIT@20': '0.0227', 'NDCG@20': '0.0114'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0041', 'NDCG@5': '0.0033', 'HIT@10': '0.0051', 'NDCG@10': '0.0037', 'HIT@20': '0.0113', 'NDCG@20': '0.0052'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0093', 'NDCG@5': '0.0075', 'HIT@10': '0.0113', 'NDCG@10': '0.0081', 'HIT@20': '0.0185', 'NDCG@20': '0.0099'}
{'epoch': 2, 'avg_loss': '4.2601', 'avg_bpr_loss': '4.2416', 'avg_kd_loss': '0.0184'}
{'Epoch': 2, 'HIT@5': '0.0296', 'NDCG@5': '0.0220', 'HIT@10': '0.0389', 'NDCG@10': '0.0250', 'HIT@20': '0.0526', 'NDCG@20': '0.0284'}
{'Epoch': 2, 'HIT@5': '0.0183', 'NDCG@5': '0.0146', 'HIT@10': '0.0245', 'NDCG@10': '0.0166', 'HIT@20': '0.0330', 'NDCG@20': '0.0187'}
{'Epoch': 2, 'HIT@5': '0.0343', 'NDCG@5': '0.0252', 'HIT@10': '0.0435', 'NDCG@10': '0.0282', 'HIT@20': '0.0574', 'NDCG@20': '0.0318'}
