Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l1.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l1.0-dwsb1.0-t0.0-1762566384.488534.pt')
{'epoch': 0, 'avg_loss': '8.5203', 'avg_bpr_loss': '8.4535', 'avg_kd_loss': '0.0669'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0039', 'HIT@20': '0.0110', 'NDCG@20': '0.0049'}
{'Epoch': 0, 'HIT@5': '0.0066', 'NDCG@5': '0.0043', 'HIT@10': '0.0098', 'NDCG@10': '0.0053', 'HIT@20': '0.0138', 'NDCG@20': '0.0063'}
{'Epoch': 0, 'HIT@5': '0.0070', 'NDCG@5': '0.0045', 'HIT@10': '0.0087', 'NDCG@10': '0.0050', 'HIT@20': '0.0131', 'NDCG@20': '0.0061'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0039', 'HIT@20': '0.0110', 'NDCG@20': '0.0049'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0066', 'NDCG@5': '0.0043', 'HIT@10': '0.0098', 'NDCG@10': '0.0053', 'HIT@20': '0.0138', 'NDCG@20': '0.0063'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0070', 'NDCG@5': '0.0045', 'HIT@10': '0.0087', 'NDCG@10': '0.0050', 'HIT@20': '0.0131', 'NDCG@20': '0.0061'}
{'Epoch': 0, 'HIT@5': '0.0037', 'NDCG@5': '0.0026', 'HIT@10': '0.0048', 'NDCG@10': '0.0029', 'HIT@20': '0.0087', 'NDCG@20': '0.0039'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0029', 'HIT@10': '0.0073', 'NDCG@10': '0.0040', 'HIT@20': '0.0107', 'NDCG@20': '0.0048'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0038', 'HIT@20': '0.0118', 'NDCG@20': '0.0051'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0037', 'NDCG@5': '0.0026', 'HIT@10': '0.0048', 'NDCG@10': '0.0029', 'HIT@20': '0.0087', 'NDCG@20': '0.0039'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0029', 'HIT@10': '0.0073', 'NDCG@10': '0.0040', 'HIT@20': '0.0107', 'NDCG@20': '0.0048'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0038', 'HIT@20': '0.0118', 'NDCG@20': '0.0051'}
{'epoch': 1, 'avg_loss': '8.4432', 'avg_bpr_loss': '8.4352', 'avg_kd_loss': '0.0080'}
{'Epoch': 1, 'HIT@5': '0.0025', 'NDCG@5': '0.0014', 'HIT@10': '0.0060', 'NDCG@10': '0.0026', 'HIT@20': '0.0107', 'NDCG@20': '0.0037'}
{'Epoch': 1, 'HIT@5': '0.0070', 'NDCG@5': '0.0049', 'HIT@10': '0.0101', 'NDCG@10': '0.0059', 'HIT@20': '0.0140', 'NDCG@20': '0.0069'}
{'Epoch': 1, 'HIT@5': '0.0073', 'NDCG@5': '0.0044', 'HIT@10': '0.0100', 'NDCG@10': '0.0053', 'HIT@20': '0.0145', 'NDCG@20': '0.0064'}
