Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='GRU4Rec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-GRU4Rec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l0.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-GRU4Rec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l0.5-dwsb1.0-t0.0-1762897878.1975224.pt')
{'epoch': 0, 'avg_loss': '3.5841', 'avg_bpr_loss': '3.5451', 'avg_kd_loss': '0.0390'}
{'Epoch': 0, 'HIT@5': '0.0052', 'NDCG@5': '0.0035', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0131', 'NDCG@20': '0.0056'}
{'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0035', 'HIT@10': '0.0063', 'NDCG@10': '0.0039', 'HIT@20': '0.0086', 'NDCG@20': '0.0045'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0034', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0112', 'NDCG@20': '0.0051'}
Model 1 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0052', 'NDCG@5': '0.0035', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0131', 'NDCG@20': '0.0056'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0035', 'HIT@10': '0.0063', 'NDCG@10': '0.0039', 'HIT@20': '0.0086', 'NDCG@20': '0.0045'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0034', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0112', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0032', 'HIT@10': '0.0081', 'NDCG@10': '0.0043', 'HIT@20': '0.0169', 'NDCG@20': '0.0065'}
{'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0035', 'HIT@10': '0.0065', 'NDCG@10': '0.0037', 'HIT@20': '0.0121', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0056', 'NDCG@5': '0.0035', 'HIT@10': '0.0087', 'NDCG@10': '0.0045', 'HIT@20': '0.0160', 'NDCG@20': '0.0063'}
Model 1 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0032', 'HIT@10': '0.0081', 'NDCG@10': '0.0043', 'HIT@20': '0.0169', 'NDCG@20': '0.0065'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0035', 'HIT@10': '0.0065', 'NDCG@10': '0.0037', 'HIT@20': '0.0121', 'NDCG@20': '0.0051'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0056', 'NDCG@5': '0.0035', 'HIT@10': '0.0087', 'NDCG@10': '0.0045', 'HIT@20': '0.0160', 'NDCG@20': '0.0063'}
{'epoch': 1, 'avg_loss': '3.4901', 'avg_bpr_loss': '3.4844', 'avg_kd_loss': '0.0057'}
{'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0034', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0111', 'NDCG@20': '0.0051'}
{'Epoch': 1, 'HIT@5': '0.0025', 'NDCG@5': '0.0021', 'HIT@10': '0.0038', 'NDCG@10': '0.0025', 'HIT@20': '0.0079', 'NDCG@20': '0.0035'}
{'Epoch': 1, 'HIT@5': '0.0041', 'NDCG@5': '0.0030', 'HIT@10': '0.0066', 'NDCG@10': '0.0038', 'HIT@20': '0.0110', 'NDCG@20': '0.0049'}
Model 1 (GRU4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0034', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0111', 'NDCG@20': '0.0051'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0025', 'NDCG@5': '0.0021', 'HIT@10': '0.0038', 'NDCG@10': '0.0025', 'HIT@20': '0.0079', 'NDCG@20': '0.0035'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0041', 'NDCG@5': '0.0030', 'HIT@10': '0.0066', 'NDCG@10': '0.0038', 'HIT@20': '0.0110', 'NDCG@20': '0.0049'}
{'Epoch': 1, 'HIT@5': '0.0039', 'NDCG@5': '0.0027', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0087', 'NDCG@20': '0.0040'}
{'Epoch': 1, 'HIT@5': '0.0022', 'NDCG@5': '0.0019', 'HIT@10': '0.0042', 'NDCG@10': '0.0025', 'HIT@20': '0.0051', 'NDCG@20': '0.0027'}
{'Epoch': 1, 'HIT@5': '0.0031', 'NDCG@5': '0.0024', 'HIT@10': '0.0056', 'NDCG@10': '0.0032', 'HIT@20': '0.0087', 'NDCG@20': '0.0040'}
Model 1 (GRU4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0039', 'NDCG@5': '0.0027', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0087', 'NDCG@20': '0.0040'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0022', 'NDCG@5': '0.0019', 'HIT@10': '0.0042', 'NDCG@10': '0.0025', 'HIT@20': '0.0051', 'NDCG@20': '0.0027'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0031', 'NDCG@5': '0.0024', 'HIT@10': '0.0056', 'NDCG@10': '0.0032', 'HIT@20': '0.0087', 'NDCG@20': '0.0040'}
{'epoch': 2, 'avg_loss': '3.4064', 'avg_bpr_loss': '3.3902', 'avg_kd_loss': '0.0162'}
{'Epoch': 2, 'HIT@5': '0.0062', 'NDCG@5': '0.0040', 'HIT@10': '0.0122', 'NDCG@10': '0.0059', 'HIT@20': '0.0171', 'NDCG@20': '0.0072'}
{'Epoch': 2, 'HIT@5': '0.0062', 'NDCG@5': '0.0043', 'HIT@10': '0.0093', 'NDCG@10': '0.0053', 'HIT@20': '0.0126', 'NDCG@20': '0.0062'}
{'Epoch': 2, 'HIT@5': '0.0094', 'NDCG@5': '0.0062', 'HIT@10': '0.0146', 'NDCG@10': '0.0079', 'HIT@20': '0.0213', 'NDCG@20': '0.0096'}
Model 1 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0062', 'NDCG@5': '0.0040', 'HIT@10': '0.0122', 'NDCG@10': '0.0059', 'HIT@20': '0.0171', 'NDCG@20': '0.0072'}
Model 2 (Mamba4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0062', 'NDCG@5': '0.0043', 'HIT@10': '0.0093', 'NDCG@10': '0.0053', 'HIT@20': '0.0126', 'NDCG@20': '0.0062'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0094', 'NDCG@5': '0.0062', 'HIT@10': '0.0146', 'NDCG@10': '0.0079', 'HIT@20': '0.0213', 'NDCG@20': '0.0096'}
{'Epoch': 2, 'HIT@5': '0.0062', 'NDCG@5': '0.0033', 'HIT@10': '0.0121', 'NDCG@10': '0.0052', 'HIT@20': '0.0174', 'NDCG@20': '0.0065'}
{'Epoch': 2, 'HIT@5': '0.0045', 'NDCG@5': '0.0026', 'HIT@10': '0.0067', 'NDCG@10': '0.0033', 'HIT@20': '0.0096', 'NDCG@20': '0.0040'}
{'Epoch': 2, 'HIT@5': '0.0079', 'NDCG@5': '0.0047', 'HIT@10': '0.0132', 'NDCG@10': '0.0065', 'HIT@20': '0.0208', 'NDCG@20': '0.0084'}
Model 1 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0062', 'NDCG@5': '0.0033', 'HIT@10': '0.0121', 'NDCG@10': '0.0052', 'HIT@20': '0.0174', 'NDCG@20': '0.0065'}
Model 2 (Mamba4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0045', 'NDCG@5': '0.0026', 'HIT@10': '0.0067', 'NDCG@10': '0.0033', 'HIT@20': '0.0096', 'NDCG@20': '0.0040'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0079', 'NDCG@5': '0.0047', 'HIT@10': '0.0132', 'NDCG@10': '0.0065', 'HIT@20': '0.0208', 'NDCG@20': '0.0084'}
{'epoch': 3, 'avg_loss': '3.3925', 'avg_bpr_loss': '3.3640', 'avg_kd_loss': '0.0285'}
{'Epoch': 3, 'HIT@5': '0.0073', 'NDCG@5': '0.0047', 'HIT@10': '0.0122', 'NDCG@10': '0.0063', 'HIT@20': '0.0187', 'NDCG@20': '0.0079'}
{'Epoch': 3, 'HIT@5': '0.0147', 'NDCG@5': '0.0104', 'HIT@10': '0.0208', 'NDCG@10': '0.0123', 'HIT@20': '0.0287', 'NDCG@20': '0.0143'}
{'Epoch': 3, 'HIT@5': '0.0140', 'NDCG@5': '0.0096', 'HIT@10': '0.0201', 'NDCG@10': '0.0115', 'HIT@20': '0.0305', 'NDCG@20': '0.0142'}
Model 1 (GRU4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0073', 'NDCG@5': '0.0047', 'HIT@10': '0.0122', 'NDCG@10': '0.0063', 'HIT@20': '0.0187', 'NDCG@20': '0.0079'}
Model 2 (Mamba4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0147', 'NDCG@5': '0.0104', 'HIT@10': '0.0208', 'NDCG@10': '0.0123', 'HIT@20': '0.0287', 'NDCG@20': '0.0143'}
Ensemble Results: {'Epoch': 3, 'HIT@5': '0.0140', 'NDCG@5': '0.0096', 'HIT@10': '0.0201', 'NDCG@10': '0.0115', 'HIT@20': '0.0305', 'NDCG@20': '0.0142'}
{'Epoch': 3, 'HIT@5': '0.0090', 'NDCG@5': '0.0059', 'HIT@10': '0.0140', 'NDCG@10': '0.0075', 'HIT@20': '0.0211', 'NDCG@20': '0.0093'}
{'Epoch': 3, 'HIT@5': '0.0143', 'NDCG@5': '0.0099', 'HIT@10': '0.0205', 'NDCG@10': '0.0119', 'HIT@20': '0.0309', 'NDCG@20': '0.0145'}
{'Epoch': 3, 'HIT@5': '0.0143', 'NDCG@5': '0.0092', 'HIT@10': '0.0199', 'NDCG@10': '0.0110', 'HIT@20': '0.0317', 'NDCG@20': '0.0139'}
Model 1 (GRU4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0090', 'NDCG@5': '0.0059', 'HIT@10': '0.0140', 'NDCG@10': '0.0075', 'HIT@20': '0.0211', 'NDCG@20': '0.0093'}
Model 2 (Mamba4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0143', 'NDCG@5': '0.0099', 'HIT@10': '0.0205', 'NDCG@10': '0.0119', 'HIT@20': '0.0309', 'NDCG@20': '0.0145'}
Ensemble Results: {'Epoch': 3, 'HIT@5': '0.0143', 'NDCG@5': '0.0092', 'HIT@10': '0.0199', 'NDCG@10': '0.0110', 'HIT@20': '0.0317', 'NDCG@20': '0.0139'}
{'epoch': 4, 'avg_loss': '3.4399', 'avg_bpr_loss': '3.4234', 'avg_kd_loss': '0.0165'}
{'Epoch': 4, 'HIT@5': '0.0090', 'NDCG@5': '0.0064', 'HIT@10': '0.0154', 'NDCG@10': '0.0085', 'HIT@20': '0.0251', 'NDCG@20': '0.0110'}
{'Epoch': 4, 'HIT@5': '0.0191', 'NDCG@5': '0.0131', 'HIT@10': '0.0268', 'NDCG@10': '0.0156', 'HIT@20': '0.0416', 'NDCG@20': '0.0193'}
{'Epoch': 4, 'HIT@5': '0.0188', 'NDCG@5': '0.0124', 'HIT@10': '0.0277', 'NDCG@10': '0.0152', 'HIT@20': '0.0420', 'NDCG@20': '0.0188'}
Model 1 (GRU4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0090', 'NDCG@5': '0.0064', 'HIT@10': '0.0154', 'NDCG@10': '0.0085', 'HIT@20': '0.0251', 'NDCG@20': '0.0110'}
Model 2 (Mamba4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0191', 'NDCG@5': '0.0131', 'HIT@10': '0.0268', 'NDCG@10': '0.0156', 'HIT@20': '0.0416', 'NDCG@20': '0.0193'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0188', 'NDCG@5': '0.0124', 'HIT@10': '0.0277', 'NDCG@10': '0.0152', 'HIT@20': '0.0420', 'NDCG@20': '0.0188'}
{'Epoch': 4, 'HIT@5': '0.0124', 'NDCG@5': '0.0081', 'HIT@10': '0.0199', 'NDCG@10': '0.0105', 'HIT@20': '0.0281', 'NDCG@20': '0.0126'}
{'Epoch': 4, 'HIT@5': '0.0225', 'NDCG@5': '0.0153', 'HIT@10': '0.0323', 'NDCG@10': '0.0186', 'HIT@20': '0.0466', 'NDCG@20': '0.0222'}
{'Epoch': 4, 'HIT@5': '0.0194', 'NDCG@5': '0.0131', 'HIT@10': '0.0312', 'NDCG@10': '0.0169', 'HIT@20': '0.0452', 'NDCG@20': '0.0204'}
Model 1 (GRU4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0124', 'NDCG@5': '0.0081', 'HIT@10': '0.0199', 'NDCG@10': '0.0105', 'HIT@20': '0.0281', 'NDCG@20': '0.0126'}
Model 2 (Mamba4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0225', 'NDCG@5': '0.0153', 'HIT@10': '0.0323', 'NDCG@10': '0.0186', 'HIT@20': '0.0466', 'NDCG@20': '0.0222'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0194', 'NDCG@5': '0.0131', 'HIT@10': '0.0312', 'NDCG@10': '0.0169', 'HIT@20': '0.0452', 'NDCG@20': '0.0204'}
{'epoch': 5, 'avg_loss': '3.4307', 'avg_bpr_loss': '3.4151', 'avg_kd_loss': '0.0156'}
{'Epoch': 5, 'HIT@5': '0.0173', 'NDCG@5': '0.0114', 'HIT@10': '0.0268', 'NDCG@10': '0.0145', 'HIT@20': '0.0386', 'NDCG@20': '0.0175'}
{'Epoch': 5, 'HIT@5': '0.0235', 'NDCG@5': '0.0161', 'HIT@10': '0.0341', 'NDCG@10': '0.0196', 'HIT@20': '0.0497', 'NDCG@20': '0.0235'}
{'Epoch': 5, 'HIT@5': '0.0235', 'NDCG@5': '0.0155', 'HIT@10': '0.0341', 'NDCG@10': '0.0190', 'HIT@20': '0.0544', 'NDCG@20': '0.0241'}
Model 1 (GRU4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0173', 'NDCG@5': '0.0114', 'HIT@10': '0.0268', 'NDCG@10': '0.0145', 'HIT@20': '0.0386', 'NDCG@20': '0.0175'}
Model 2 (Mamba4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0235', 'NDCG@5': '0.0161', 'HIT@10': '0.0341', 'NDCG@10': '0.0196', 'HIT@20': '0.0497', 'NDCG@20': '0.0235'}
Ensemble Results: {'Epoch': 5, 'HIT@5': '0.0235', 'NDCG@5': '0.0155', 'HIT@10': '0.0341', 'NDCG@10': '0.0190', 'HIT@20': '0.0544', 'NDCG@20': '0.0241'}
{'Epoch': 5, 'HIT@5': '0.0171', 'NDCG@5': '0.0106', 'HIT@10': '0.0253', 'NDCG@10': '0.0131', 'HIT@20': '0.0343', 'NDCG@20': '0.0154'}
{'Epoch': 5, 'HIT@5': '0.0270', 'NDCG@5': '0.0190', 'HIT@10': '0.0374', 'NDCG@10': '0.0224', 'HIT@20': '0.0525', 'NDCG@20': '0.0262'}
{'Epoch': 5, 'HIT@5': '0.0247', 'NDCG@5': '0.0167', 'HIT@10': '0.0374', 'NDCG@10': '0.0207', 'HIT@20': '0.0542', 'NDCG@20': '0.0250'}
Model 1 (GRU4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0171', 'NDCG@5': '0.0106', 'HIT@10': '0.0253', 'NDCG@10': '0.0131', 'HIT@20': '0.0343', 'NDCG@20': '0.0154'}
Model 2 (Mamba4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0270', 'NDCG@5': '0.0190', 'HIT@10': '0.0374', 'NDCG@10': '0.0224', 'HIT@20': '0.0525', 'NDCG@20': '0.0262'}
Ensemble Results: {'Epoch': 5, 'HIT@5': '0.0247', 'NDCG@5': '0.0167', 'HIT@10': '0.0374', 'NDCG@10': '0.0207', 'HIT@20': '0.0542', 'NDCG@20': '0.0250'}
Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='GRU4Rec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.5, dws_beta=1.0, kd_temperature=1.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-GRU4Rec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l0.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-GRU4Rec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l0.5-dwsb1.0-t0.0-1762898670.9711852.pt')
{'epoch': 6, 'avg_loss': '3.4191', 'avg_bpr_loss': '3.3989', 'avg_kd_loss': '0.0202'}
{'Epoch': 6, 'HIT@5': '0.0181', 'NDCG@5': '0.0122', 'HIT@10': '0.0257', 'NDCG@10': '0.0147', 'HIT@20': '0.0413', 'NDCG@20': '0.0186'}
{'Epoch': 6, 'HIT@5': '0.0278', 'NDCG@5': '0.0190', 'HIT@10': '0.0407', 'NDCG@10': '0.0232', 'HIT@20': '0.0544', 'NDCG@20': '0.0266'}
{'Epoch': 6, 'HIT@5': '0.0258', 'NDCG@5': '0.0173', 'HIT@10': '0.0381', 'NDCG@10': '0.0212', 'HIT@20': '0.0563', 'NDCG@20': '0.0258'}
Model 1 (GRU4Rec) Results: {'Epoch': 6, 'HIT@5': '0.0181', 'NDCG@5': '0.0122', 'HIT@10': '0.0257', 'NDCG@10': '0.0147', 'HIT@20': '0.0413', 'NDCG@20': '0.0186'}
Model 2 (Mamba4Rec) Results: {'Epoch': 6, 'HIT@5': '0.0278', 'NDCG@5': '0.0190', 'HIT@10': '0.0407', 'NDCG@10': '0.0232', 'HIT@20': '0.0544', 'NDCG@20': '0.0266'}
Ensemble Results: {'Epoch': 6, 'HIT@5': '0.0258', 'NDCG@5': '0.0173', 'HIT@10': '0.0381', 'NDCG@10': '0.0212', 'HIT@20': '0.0563', 'NDCG@20': '0.0258'}
{'Epoch': 6, 'HIT@5': '0.0163', 'NDCG@5': '0.0107', 'HIT@10': '0.0244', 'NDCG@10': '0.0133', 'HIT@20': '0.0371', 'NDCG@20': '0.0164'}
{'Epoch': 6, 'HIT@5': '0.0270', 'NDCG@5': '0.0196', 'HIT@10': '0.0407', 'NDCG@10': '0.0240', 'HIT@20': '0.0596', 'NDCG@20': '0.0287'}
{'Epoch': 6, 'HIT@5': '0.0250', 'NDCG@5': '0.0185', 'HIT@10': '0.0390', 'NDCG@10': '0.0230', 'HIT@20': '0.0581', 'NDCG@20': '0.0278'}
Model 1 (GRU4Rec) Results: {'Epoch': 6, 'HIT@5': '0.0163', 'NDCG@5': '0.0107', 'HIT@10': '0.0244', 'NDCG@10': '0.0133', 'HIT@20': '0.0371', 'NDCG@20': '0.0164'}
Model 2 (Mamba4Rec) Results: {'Epoch': 6, 'HIT@5': '0.0270', 'NDCG@5': '0.0196', 'HIT@10': '0.0407', 'NDCG@10': '0.0240', 'HIT@20': '0.0596', 'NDCG@20': '0.0287'}
Ensemble Results: {'Epoch': 6, 'HIT@5': '0.0250', 'NDCG@5': '0.0185', 'HIT@10': '0.0390', 'NDCG@10': '0.0230', 'HIT@20': '0.0581', 'NDCG@20': '0.0278'}
{'epoch': 0, 'avg_loss': '3.5944', 'avg_bpr_loss': '3.5539', 'avg_kd_loss': '0.0404'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0033', 'HIT@10': '0.0069', 'NDCG@10': '0.0040', 'HIT@20': '0.0104', 'NDCG@20': '0.0049'}
{'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0033', 'HIT@10': '0.0060', 'NDCG@10': '0.0039', 'HIT@20': '0.0086', 'NDCG@20': '0.0045'}
{'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0033', 'HIT@10': '0.0063', 'NDCG@10': '0.0038', 'HIT@20': '0.0088', 'NDCG@20': '0.0045'}
Model 1 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0033', 'HIT@10': '0.0069', 'NDCG@10': '0.0040', 'HIT@20': '0.0104', 'NDCG@20': '0.0049'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0033', 'HIT@10': '0.0060', 'NDCG@10': '0.0039', 'HIT@20': '0.0086', 'NDCG@20': '0.0045'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0033', 'HIT@10': '0.0063', 'NDCG@10': '0.0038', 'HIT@20': '0.0088', 'NDCG@20': '0.0045'}
{'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0026', 'HIT@10': '0.0070', 'NDCG@10': '0.0037', 'HIT@20': '0.0140', 'NDCG@20': '0.0055'}
{'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0031', 'HIT@10': '0.0090', 'NDCG@10': '0.0044', 'HIT@20': '0.0126', 'NDCG@20': '0.0053'}
