Namespace(data_dir='./data/', output_dir='output/', data_name='LastFM', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/LastFM', item_size=3648, log_file='output/DWS-SASRec-Mamba4Rec-LastFM-a1.0-b1.0-l0.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-LastFM-a1.0-b1.0-l0.5-dwsb1.0-t0.0-1761825242.450549.pt')
{'epoch': 0, 'avg_loss': '7.0467', 'avg_bpr_loss': '6.9355', 'avg_kd_loss': '0.1112'}
{'Epoch': 0, 'HIT@5': '0.0142', 'NDCG@5': '0.0080', 'HIT@10': '0.0257', 'NDCG@10': '0.0117', 'HIT@20': '0.0456', 'NDCG@20': '0.0167'}
{'Epoch': 0, 'HIT@5': '0.0233', 'NDCG@5': '0.0164', 'HIT@10': '0.0336', 'NDCG@10': '0.0198', 'HIT@20': '0.0479', 'NDCG@20': '0.0234'}
{'Epoch': 0, 'HIT@5': '0.0260', 'NDCG@5': '0.0177', 'HIT@10': '0.0406', 'NDCG@10': '0.0225', 'HIT@20': '0.0582', 'NDCG@20': '0.0269'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0142', 'NDCG@5': '0.0080', 'HIT@10': '0.0257', 'NDCG@10': '0.0117', 'HIT@20': '0.0456', 'NDCG@20': '0.0167'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0233', 'NDCG@5': '0.0164', 'HIT@10': '0.0336', 'NDCG@10': '0.0198', 'HIT@20': '0.0479', 'NDCG@20': '0.0234'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0260', 'NDCG@5': '0.0177', 'HIT@10': '0.0406', 'NDCG@10': '0.0225', 'HIT@20': '0.0582', 'NDCG@20': '0.0269'}
{'Epoch': 0, 'HIT@5': '0.0104', 'NDCG@5': '0.0066', 'HIT@10': '0.0192', 'NDCG@10': '0.0094', 'HIT@20': '0.0324', 'NDCG@20': '0.0127'}
{'Epoch': 0, 'HIT@5': '0.0149', 'NDCG@5': '0.0107', 'HIT@10': '0.0223', 'NDCG@10': '0.0130', 'HIT@20': '0.0303', 'NDCG@20': '0.0150'}
{'Epoch': 0, 'HIT@5': '0.0161', 'NDCG@5': '0.0110', 'HIT@10': '0.0251', 'NDCG@10': '0.0139', 'HIT@20': '0.0393', 'NDCG@20': '0.0174'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0104', 'NDCG@5': '0.0066', 'HIT@10': '0.0192', 'NDCG@10': '0.0094', 'HIT@20': '0.0324', 'NDCG@20': '0.0127'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0149', 'NDCG@5': '0.0107', 'HIT@10': '0.0223', 'NDCG@10': '0.0130', 'HIT@20': '0.0303', 'NDCG@20': '0.0150'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0161', 'NDCG@5': '0.0110', 'HIT@10': '0.0251', 'NDCG@10': '0.0139', 'HIT@20': '0.0393', 'NDCG@20': '0.0174'}
{'epoch': 1, 'avg_loss': '6.9127', 'avg_bpr_loss': '6.8471', 'avg_kd_loss': '0.0656'}
{'Epoch': 1, 'HIT@5': '0.0126', 'NDCG@5': '0.0080', 'HIT@10': '0.0212', 'NDCG@10': '0.0107', 'HIT@20': '0.0357', 'NDCG@20': '0.0143'}
{'Epoch': 1, 'HIT@5': '0.0454', 'NDCG@5': '0.0319', 'HIT@10': '0.0569', 'NDCG@10': '0.0356', 'HIT@20': '0.0754', 'NDCG@20': '0.0402'}
{'Epoch': 1, 'HIT@5': '0.0431', 'NDCG@5': '0.0296', 'HIT@10': '0.0573', 'NDCG@10': '0.0342', 'HIT@20': '0.0765', 'NDCG@20': '0.0389'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0126', 'NDCG@5': '0.0080', 'HIT@10': '0.0212', 'NDCG@10': '0.0107', 'HIT@20': '0.0357', 'NDCG@20': '0.0143'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0454', 'NDCG@5': '0.0319', 'HIT@10': '0.0569', 'NDCG@10': '0.0356', 'HIT@20': '0.0754', 'NDCG@20': '0.0402'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0431', 'NDCG@5': '0.0296', 'HIT@10': '0.0573', 'NDCG@10': '0.0342', 'HIT@20': '0.0765', 'NDCG@20': '0.0389'}
{'Epoch': 1, 'HIT@5': '0.0093', 'NDCG@5': '0.0057', 'HIT@10': '0.0182', 'NDCG@10': '0.0085', 'HIT@20': '0.0306', 'NDCG@20': '0.0116'}
{'Epoch': 1, 'HIT@5': '0.0284', 'NDCG@5': '0.0204', 'HIT@10': '0.0436', 'NDCG@10': '0.0253', 'HIT@20': '0.0604', 'NDCG@20': '0.0294'}
{'Epoch': 1, 'HIT@5': '0.0291', 'NDCG@5': '0.0193', 'HIT@10': '0.0426', 'NDCG@10': '0.0236', 'HIT@20': '0.0611', 'NDCG@20': '0.0283'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0093', 'NDCG@5': '0.0057', 'HIT@10': '0.0182', 'NDCG@10': '0.0085', 'HIT@20': '0.0306', 'NDCG@20': '0.0116'}
