Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-GRU4Rec-Toys_and_Games-a1.0-b1.0-l0.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Toys_and_Games-a1.0-b1.0-l0.5-dwsb1.0-t0.0-1763953848.1627152.pt')
{'epoch': 0, 'avg_loss': '7.0144', 'avg_bpr_loss': '6.9927', 'avg_kd_loss': '0.0217'}
{'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0028', 'HIT@10': '0.0070', 'NDCG@10': '0.0036', 'HIT@20': '0.0085', 'NDCG@20': '0.0041'}
{'Epoch': 0, 'HIT@5': '0.0085', 'NDCG@5': '0.0058', 'HIT@10': '0.0144', 'NDCG@10': '0.0078', 'HIT@20': '0.0173', 'NDCG@20': '0.0085'}
{'Epoch': 0, 'HIT@5': '0.0062', 'NDCG@5': '0.0044', 'HIT@10': '0.0072', 'NDCG@10': '0.0048', 'HIT@20': '0.0095', 'NDCG@20': '0.0053'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0028', 'HIT@10': '0.0070', 'NDCG@10': '0.0036', 'HIT@20': '0.0085', 'NDCG@20': '0.0041'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0085', 'NDCG@5': '0.0058', 'HIT@10': '0.0144', 'NDCG@10': '0.0078', 'HIT@20': '0.0173', 'NDCG@20': '0.0085'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0062', 'NDCG@5': '0.0044', 'HIT@10': '0.0072', 'NDCG@10': '0.0048', 'HIT@20': '0.0095', 'NDCG@20': '0.0053'}
{'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0005', 'HIT@10': '0.0041', 'NDCG@10': '0.0016', 'HIT@20': '0.0072', 'NDCG@20': '0.0024'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0026', 'HIT@10': '0.0103', 'NDCG@10': '0.0047', 'HIT@20': '0.0170', 'NDCG@20': '0.0064'}
{'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0012', 'HIT@10': '0.0036', 'NDCG@10': '0.0018', 'HIT@20': '0.0067', 'NDCG@20': '0.0025'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0005', 'HIT@10': '0.0041', 'NDCG@10': '0.0016', 'HIT@20': '0.0072', 'NDCG@20': '0.0024'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0026', 'HIT@10': '0.0103', 'NDCG@10': '0.0047', 'HIT@20': '0.0170', 'NDCG@20': '0.0064'}
