Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='GRU4Rec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-GRU4Rec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-GRU4Rec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.0-dwsb1.0-t0.0-1762668349.3840911.pt')
{'epoch': 0, 'avg_loss': '6.8513', 'avg_bpr_loss': '6.7146', 'avg_kd_loss': '0.1367'}
{'Epoch': 0, 'HIT@5': '0.0003', 'NDCG@5': '0.0003', 'HIT@10': '0.0005', 'NDCG@10': '0.0003', 'HIT@20': '0.0021', 'NDCG@20': '0.0007'}
{'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0005', 'HIT@10': '0.0015', 'NDCG@10': '0.0006', 'HIT@20': '0.0018', 'NDCG@20': '0.0007'}
{'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0004', 'HIT@10': '0.0013', 'NDCG@10': '0.0006', 'HIT@20': '0.0026', 'NDCG@20': '0.0010'}
Model 1 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0003', 'NDCG@5': '0.0003', 'HIT@10': '0.0005', 'NDCG@10': '0.0003', 'HIT@20': '0.0021', 'NDCG@20': '0.0007'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0005', 'HIT@10': '0.0015', 'NDCG@10': '0.0006', 'HIT@20': '0.0018', 'NDCG@20': '0.0007'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0004', 'HIT@10': '0.0013', 'NDCG@10': '0.0006', 'HIT@20': '0.0026', 'NDCG@20': '0.0010'}
{'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0002', 'HIT@10': '0.0005', 'NDCG@10': '0.0002', 'HIT@20': '0.0031', 'NDCG@20': '0.0008'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0007', 'HIT@10': '0.0021', 'NDCG@10': '0.0009', 'HIT@20': '0.0031', 'NDCG@20': '0.0011'}
{'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0004', 'HIT@10': '0.0021', 'NDCG@10': '0.0007', 'HIT@20': '0.0041', 'NDCG@20': '0.0012'}
Model 1 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0002', 'HIT@10': '0.0005', 'NDCG@10': '0.0002', 'HIT@20': '0.0031', 'NDCG@20': '0.0008'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0007', 'HIT@10': '0.0021', 'NDCG@10': '0.0009', 'HIT@20': '0.0031', 'NDCG@20': '0.0011'}
