Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-GRU4Rec-Toys_and_Games-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Toys_and_Games-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1763947036.6975439.pt')
{'epoch': 0, 'avg_loss': '12.6850', 'avg_bpr_loss': '12.6611', 'avg_kd_loss': '0.0239'}
{'Epoch': 0, 'HIT@5': '0.0054', 'NDCG@5': '0.0032', 'HIT@10': '0.0075', 'NDCG@10': '0.0038', 'HIT@20': '0.0100', 'NDCG@20': '0.0045'}
{'Epoch': 0, 'HIT@5': '0.0082', 'NDCG@5': '0.0055', 'HIT@10': '0.0129', 'NDCG@10': '0.0069', 'HIT@20': '0.0188', 'NDCG@20': '0.0084'}
{'Epoch': 0, 'HIT@5': '0.0054', 'NDCG@5': '0.0035', 'HIT@10': '0.0064', 'NDCG@10': '0.0038', 'HIT@20': '0.0118', 'NDCG@20': '0.0051'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0054', 'NDCG@5': '0.0032', 'HIT@10': '0.0075', 'NDCG@10': '0.0038', 'HIT@20': '0.0100', 'NDCG@20': '0.0045'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0082', 'NDCG@5': '0.0055', 'HIT@10': '0.0129', 'NDCG@10': '0.0069', 'HIT@20': '0.0188', 'NDCG@20': '0.0084'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0054', 'NDCG@5': '0.0035', 'HIT@10': '0.0064', 'NDCG@10': '0.0038', 'HIT@20': '0.0118', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0033', 'HIT@10': '0.0062', 'NDCG@10': '0.0040', 'HIT@20': '0.0118', 'NDCG@20': '0.0054'}
{'Epoch': 0, 'HIT@5': '0.0062', 'NDCG@5': '0.0035', 'HIT@10': '0.0139', 'NDCG@10': '0.0060', 'HIT@20': '0.0185', 'NDCG@20': '0.0071'}
{'Epoch': 0, 'HIT@5': '0.0057', 'NDCG@5': '0.0041', 'HIT@10': '0.0077', 'NDCG@10': '0.0047', 'HIT@20': '0.0103', 'NDCG@20': '0.0054'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0033', 'HIT@10': '0.0062', 'NDCG@10': '0.0040', 'HIT@20': '0.0118', 'NDCG@20': '0.0054'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0062', 'NDCG@5': '0.0035', 'HIT@10': '0.0139', 'NDCG@10': '0.0060', 'HIT@20': '0.0185', 'NDCG@20': '0.0071'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0057', 'NDCG@5': '0.0041', 'HIT@10': '0.0077', 'NDCG@10': '0.0047', 'HIT@20': '0.0103', 'NDCG@20': '0.0054'}
{'epoch': 1, 'avg_loss': '12.5446', 'avg_bpr_loss': '12.5374', 'avg_kd_loss': '0.0072'}
{'Epoch': 1, 'HIT@5': '0.0028', 'NDCG@5': '0.0014', 'HIT@10': '0.0049', 'NDCG@10': '0.0020', 'HIT@20': '0.0077', 'NDCG@20': '0.0027'}
{'Epoch': 1, 'HIT@5': '0.0028', 'NDCG@5': '0.0014', 'HIT@10': '0.0072', 'NDCG@10': '0.0027', 'HIT@20': '0.0129', 'NDCG@20': '0.0042'}
{'Epoch': 1, 'HIT@5': '0.0036', 'NDCG@5': '0.0017', 'HIT@10': '0.0054', 'NDCG@10': '0.0023', 'HIT@20': '0.0095', 'NDCG@20': '0.0033'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0028', 'NDCG@5': '0.0014', 'HIT@10': '0.0049', 'NDCG@10': '0.0020', 'HIT@20': '0.0077', 'NDCG@20': '0.0027'}
