Namespace(data_dir='./data/', output_dir='output/', data_name='LastFM', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.3, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/LastFM', item_size=3648, log_file='output/DWS-SASRec-GRU4Rec-LastFM-a1.0-b1.0-l0.3-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-LastFM-a1.0-b1.0-l0.3-dwsb1.0-t0.0-1764061551.1382368.pt')
{'epoch': 0, 'avg_loss': '6.2879', 'avg_bpr_loss': '6.2469', 'avg_kd_loss': '0.0410'}
{'Epoch': 0, 'HIT@5': '0.0115', 'NDCG@5': '0.0074', 'HIT@10': '0.0217', 'NDCG@10': '0.0107', 'HIT@20': '0.0379', 'NDCG@20': '0.0147'}
{'Epoch': 0, 'HIT@5': '0.0108', 'NDCG@5': '0.0058', 'HIT@10': '0.0190', 'NDCG@10': '0.0084', 'HIT@20': '0.0372', 'NDCG@20': '0.0130'}
{'Epoch': 0, 'HIT@5': '0.0133', 'NDCG@5': '0.0080', 'HIT@10': '0.0237', 'NDCG@10': '0.0113', 'HIT@20': '0.0377', 'NDCG@20': '0.0148'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0115', 'NDCG@5': '0.0074', 'HIT@10': '0.0217', 'NDCG@10': '0.0107', 'HIT@20': '0.0379', 'NDCG@20': '0.0147'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0108', 'NDCG@5': '0.0058', 'HIT@10': '0.0190', 'NDCG@10': '0.0084', 'HIT@20': '0.0372', 'NDCG@20': '0.0130'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0133', 'NDCG@5': '0.0080', 'HIT@10': '0.0237', 'NDCG@10': '0.0113', 'HIT@20': '0.0377', 'NDCG@20': '0.0148'}
{'Epoch': 0, 'HIT@5': '0.0092', 'NDCG@5': '0.0060', 'HIT@10': '0.0164', 'NDCG@10': '0.0083', 'HIT@20': '0.0298', 'NDCG@20': '0.0117'}
{'Epoch': 0, 'HIT@5': '0.0087', 'NDCG@5': '0.0047', 'HIT@10': '0.0159', 'NDCG@10': '0.0070', 'HIT@20': '0.0304', 'NDCG@20': '0.0107'}
{'Epoch': 0, 'HIT@5': '0.0092', 'NDCG@5': '0.0057', 'HIT@10': '0.0157', 'NDCG@10': '0.0079', 'HIT@20': '0.0320', 'NDCG@20': '0.0120'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0092', 'NDCG@5': '0.0060', 'HIT@10': '0.0164', 'NDCG@10': '0.0083', 'HIT@20': '0.0298', 'NDCG@20': '0.0117'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0087', 'NDCG@5': '0.0047', 'HIT@10': '0.0159', 'NDCG@10': '0.0070', 'HIT@20': '0.0304', 'NDCG@20': '0.0107'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0092', 'NDCG@5': '0.0057', 'HIT@10': '0.0157', 'NDCG@10': '0.0079', 'HIT@20': '0.0320', 'NDCG@20': '0.0120'}
{'epoch': 1, 'avg_loss': '6.3183', 'avg_bpr_loss': '6.3009', 'avg_kd_loss': '0.0174'}
{'Epoch': 1, 'HIT@5': '0.0106', 'NDCG@5': '0.0066', 'HIT@10': '0.0196', 'NDCG@10': '0.0095', 'HIT@20': '0.0300', 'NDCG@20': '0.0122'}
{'Epoch': 1, 'HIT@5': '0.0115', 'NDCG@5': '0.0077', 'HIT@10': '0.0167', 'NDCG@10': '0.0094', 'HIT@20': '0.0321', 'NDCG@20': '0.0132'}
{'Epoch': 1, 'HIT@5': '0.0120', 'NDCG@5': '0.0076', 'HIT@10': '0.0214', 'NDCG@10': '0.0107', 'HIT@20': '0.0316', 'NDCG@20': '0.0132'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0106', 'NDCG@5': '0.0066', 'HIT@10': '0.0196', 'NDCG@10': '0.0095', 'HIT@20': '0.0300', 'NDCG@20': '0.0122'}
Model 2 (GRU4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0115', 'NDCG@5': '0.0077', 'HIT@10': '0.0167', 'NDCG@10': '0.0094', 'HIT@20': '0.0321', 'NDCG@20': '0.0132'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0120', 'NDCG@5': '0.0076', 'HIT@10': '0.0214', 'NDCG@10': '0.0107', 'HIT@20': '0.0316', 'NDCG@20': '0.0132'}
{'Epoch': 1, 'HIT@5': '0.0095', 'NDCG@5': '0.0063', 'HIT@10': '0.0168', 'NDCG@10': '0.0086', 'HIT@20': '0.0265', 'NDCG@20': '0.0111'}
{'Epoch': 1, 'HIT@5': '0.0099', 'NDCG@5': '0.0066', 'HIT@10': '0.0154', 'NDCG@10': '0.0084', 'HIT@20': '0.0294', 'NDCG@20': '0.0119'}
{'Epoch': 1, 'HIT@5': '0.0093', 'NDCG@5': '0.0064', 'HIT@10': '0.0187', 'NDCG@10': '0.0094', 'HIT@20': '0.0282', 'NDCG@20': '0.0117'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0095', 'NDCG@5': '0.0063', 'HIT@10': '0.0168', 'NDCG@10': '0.0086', 'HIT@20': '0.0265', 'NDCG@20': '0.0111'}
Model 2 (GRU4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0099', 'NDCG@5': '0.0066', 'HIT@10': '0.0154', 'NDCG@10': '0.0084', 'HIT@20': '0.0294', 'NDCG@20': '0.0119'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0093', 'NDCG@5': '0.0064', 'HIT@10': '0.0187', 'NDCG@10': '0.0094', 'HIT@20': '0.0282', 'NDCG@20': '0.0117'}
{'epoch': 2, 'avg_loss': '6.3324', 'avg_bpr_loss': '6.3177', 'avg_kd_loss': '0.0147'}
{'Epoch': 2, 'HIT@5': '0.0097', 'NDCG@5': '0.0064', 'HIT@10': '0.0153', 'NDCG@10': '0.0082', 'HIT@20': '0.0296', 'NDCG@20': '0.0119'}
{'Epoch': 2, 'HIT@5': '0.0113', 'NDCG@5': '0.0067', 'HIT@10': '0.0176', 'NDCG@10': '0.0087', 'HIT@20': '0.0325', 'NDCG@20': '0.0125'}
{'Epoch': 2, 'HIT@5': '0.0106', 'NDCG@5': '0.0069', 'HIT@10': '0.0174', 'NDCG@10': '0.0091', 'HIT@20': '0.0273', 'NDCG@20': '0.0116'}
Model 1 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0097', 'NDCG@5': '0.0064', 'HIT@10': '0.0153', 'NDCG@10': '0.0082', 'HIT@20': '0.0296', 'NDCG@20': '0.0119'}
Model 2 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0113', 'NDCG@5': '0.0067', 'HIT@10': '0.0176', 'NDCG@10': '0.0087', 'HIT@20': '0.0325', 'NDCG@20': '0.0125'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0106', 'NDCG@5': '0.0069', 'HIT@10': '0.0174', 'NDCG@10': '0.0091', 'HIT@20': '0.0273', 'NDCG@20': '0.0116'}
{'Epoch': 2, 'HIT@5': '0.0080', 'NDCG@5': '0.0054', 'HIT@10': '0.0119', 'NDCG@10': '0.0066', 'HIT@20': '0.0228', 'NDCG@20': '0.0094'}
