Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.3, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l0.3-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l0.3-dwsb1.0-t0.0-1763914660.135684.pt')
{'epoch': 0, 'avg_loss': '6.4393', 'avg_bpr_loss': '6.4200', 'avg_kd_loss': '0.0193'}
{'Epoch': 0, 'HIT@5': '0.0027', 'NDCG@5': '0.0019', 'HIT@10': '0.0063', 'NDCG@10': '0.0030', 'HIT@20': '0.0110', 'NDCG@20': '0.0042'}
{'Epoch': 0, 'HIT@5': '0.0069', 'NDCG@5': '0.0045', 'HIT@10': '0.0103', 'NDCG@10': '0.0055', 'HIT@20': '0.0177', 'NDCG@20': '0.0073'}
{'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0022', 'HIT@10': '0.0074', 'NDCG@10': '0.0034', 'HIT@20': '0.0141', 'NDCG@20': '0.0051'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0027', 'NDCG@5': '0.0019', 'HIT@10': '0.0063', 'NDCG@10': '0.0030', 'HIT@20': '0.0110', 'NDCG@20': '0.0042'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0069', 'NDCG@5': '0.0045', 'HIT@10': '0.0103', 'NDCG@10': '0.0055', 'HIT@20': '0.0177', 'NDCG@20': '0.0073'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0022', 'HIT@10': '0.0074', 'NDCG@10': '0.0034', 'HIT@20': '0.0141', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0039', 'HIT@20': '0.0125', 'NDCG@20': '0.0053'}
{'Epoch': 0, 'HIT@5': '0.0063', 'NDCG@5': '0.0034', 'HIT@10': '0.0098', 'NDCG@10': '0.0046', 'HIT@20': '0.0219', 'NDCG@20': '0.0076'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0032', 'HIT@10': '0.0107', 'NDCG@10': '0.0051', 'HIT@20': '0.0201', 'NDCG@20': '0.0075'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0039', 'HIT@20': '0.0125', 'NDCG@20': '0.0053'}
Model 2 (GRU4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0063', 'NDCG@5': '0.0034', 'HIT@10': '0.0098', 'NDCG@10': '0.0046', 'HIT@20': '0.0219', 'NDCG@20': '0.0076'}
