Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1762470470.0310853.pt')
{'epoch': 0, 'avg_loss': '15.6102', 'avg_bpr_loss': '15.5237', 'avg_kd_loss': '0.0865'}
{'Epoch': 0, 'HIT@5': '0.0042', 'NDCG@5': '0.0031', 'HIT@10': '0.0088', 'NDCG@10': '0.0046', 'HIT@20': '0.0135', 'NDCG@20': '0.0058'}
{'Epoch': 0, 'HIT@5': '0.0055', 'NDCG@5': '0.0038', 'HIT@10': '0.0080', 'NDCG@10': '0.0046', 'HIT@20': '0.0124', 'NDCG@20': '0.0057'}
{'Epoch': 0, 'HIT@5': '0.0060', 'NDCG@5': '0.0041', 'HIT@10': '0.0086', 'NDCG@10': '0.0050', 'HIT@20': '0.0124', 'NDCG@20': '0.0059'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0042', 'NDCG@5': '0.0031', 'HIT@10': '0.0088', 'NDCG@10': '0.0046', 'HIT@20': '0.0135', 'NDCG@20': '0.0058'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0055', 'NDCG@5': '0.0038', 'HIT@10': '0.0080', 'NDCG@10': '0.0046', 'HIT@20': '0.0124', 'NDCG@20': '0.0057'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0060', 'NDCG@5': '0.0041', 'HIT@10': '0.0086', 'NDCG@10': '0.0050', 'HIT@20': '0.0124', 'NDCG@20': '0.0059'}
{'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0024', 'HIT@10': '0.0073', 'NDCG@10': '0.0037', 'HIT@20': '0.0126', 'NDCG@20': '0.0050'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0030', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0118', 'NDCG@20': '0.0048'}
{'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0032', 'HIT@10': '0.0070', 'NDCG@10': '0.0038', 'HIT@20': '0.0138', 'NDCG@20': '0.0055'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0024', 'HIT@10': '0.0073', 'NDCG@10': '0.0037', 'HIT@20': '0.0126', 'NDCG@20': '0.0050'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0030', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0118', 'NDCG@20': '0.0048'}
