Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=10.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1761731396.892644.pt')
{'epoch': 0, 'avg_loss': '12.6573', 'avg_bpr_loss': '12.5156', 'avg_kd_loss': '0.1417'}
{'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0005', 'HIT@10': '0.0026', 'NDCG@10': '0.0010', 'HIT@20': '0.0049', 'NDCG@20': '0.0015'}
{'Epoch': 0, 'HIT@5': '0.0033', 'NDCG@5': '0.0016', 'HIT@10': '0.0064', 'NDCG@10': '0.0026', 'HIT@20': '0.0098', 'NDCG@20': '0.0035'}
{'Epoch': 0, 'HIT@5': '0.0018', 'NDCG@5': '0.0008', 'HIT@10': '0.0031', 'NDCG@10': '0.0013', 'HIT@20': '0.0062', 'NDCG@20': '0.0021'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0005', 'HIT@10': '0.0026', 'NDCG@10': '0.0010', 'HIT@20': '0.0049', 'NDCG@20': '0.0015'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0033', 'NDCG@5': '0.0016', 'HIT@10': '0.0064', 'NDCG@10': '0.0026', 'HIT@20': '0.0098', 'NDCG@20': '0.0035'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0018', 'NDCG@5': '0.0008', 'HIT@10': '0.0031', 'NDCG@10': '0.0013', 'HIT@20': '0.0062', 'NDCG@20': '0.0021'}
{'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0010', 'HIT@10': '0.0036', 'NDCG@10': '0.0015', 'HIT@20': '0.0057', 'NDCG@20': '0.0020'}
{'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0017', 'HIT@10': '0.0046', 'NDCG@10': '0.0023', 'HIT@20': '0.0062', 'NDCG@20': '0.0026'}
{'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0014', 'HIT@10': '0.0031', 'NDCG@10': '0.0017', 'HIT@20': '0.0062', 'NDCG@20': '0.0025'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0010', 'HIT@10': '0.0036', 'NDCG@10': '0.0015', 'HIT@20': '0.0057', 'NDCG@20': '0.0020'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0017', 'HIT@10': '0.0046', 'NDCG@10': '0.0023', 'HIT@20': '0.0062', 'NDCG@20': '0.0026'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0014', 'HIT@10': '0.0031', 'NDCG@10': '0.0017', 'HIT@20': '0.0062', 'NDCG@20': '0.0025'}
{'epoch': 1, 'avg_loss': '12.8896', 'avg_bpr_loss': '12.8615', 'avg_kd_loss': '0.0281'}
{'Epoch': 1, 'HIT@5': '0.0033', 'NDCG@5': '0.0020', 'HIT@10': '0.0062', 'NDCG@10': '0.0029', 'HIT@20': '0.0131', 'NDCG@20': '0.0047'}
{'Epoch': 1, 'HIT@5': '0.0121', 'NDCG@5': '0.0094', 'HIT@10': '0.0162', 'NDCG@10': '0.0107', 'HIT@20': '0.0232', 'NDCG@20': '0.0125'}
{'Epoch': 1, 'HIT@5': '0.0090', 'NDCG@5': '0.0072', 'HIT@10': '0.0149', 'NDCG@10': '0.0092', 'HIT@20': '0.0193', 'NDCG@20': '0.0103'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0033', 'NDCG@5': '0.0020', 'HIT@10': '0.0062', 'NDCG@10': '0.0029', 'HIT@20': '0.0131', 'NDCG@20': '0.0047'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0121', 'NDCG@5': '0.0094', 'HIT@10': '0.0162', 'NDCG@10': '0.0107', 'HIT@20': '0.0232', 'NDCG@20': '0.0125'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0090', 'NDCG@5': '0.0072', 'HIT@10': '0.0149', 'NDCG@10': '0.0092', 'HIT@20': '0.0193', 'NDCG@20': '0.0103'}
{'Epoch': 1, 'HIT@5': '0.0051', 'NDCG@5': '0.0031', 'HIT@10': '0.0108', 'NDCG@10': '0.0049', 'HIT@20': '0.0154', 'NDCG@20': '0.0061'}
{'Epoch': 1, 'HIT@5': '0.0103', 'NDCG@5': '0.0079', 'HIT@10': '0.0149', 'NDCG@10': '0.0094', 'HIT@20': '0.0211', 'NDCG@20': '0.0110'}
{'Epoch': 1, 'HIT@5': '0.0103', 'NDCG@5': '0.0079', 'HIT@10': '0.0129', 'NDCG@10': '0.0087', 'HIT@20': '0.0175', 'NDCG@20': '0.0098'}
