Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.0, dws_beta=1.0, kd_temperature=10.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l2.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l2.0-dwsb1.0-t0.0-1761756460.4910195.pt')
{'epoch': 0, 'avg_loss': '11.2822', 'avg_bpr_loss': '11.1507', 'avg_kd_loss': '0.1316'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0008', 'HIT@10': '0.0021', 'NDCG@10': '0.0010', 'HIT@20': '0.0031', 'NDCG@20': '0.0012'}
{'Epoch': 0, 'HIT@5': '0.0018', 'NDCG@5': '0.0010', 'HIT@10': '0.0031', 'NDCG@10': '0.0014', 'HIT@20': '0.0062', 'NDCG@20': '0.0022'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0007', 'HIT@10': '0.0026', 'NDCG@10': '0.0010', 'HIT@20': '0.0052', 'NDCG@20': '0.0017'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0008', 'HIT@10': '0.0021', 'NDCG@10': '0.0010', 'HIT@20': '0.0031', 'NDCG@20': '0.0012'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0018', 'NDCG@5': '0.0010', 'HIT@10': '0.0031', 'NDCG@10': '0.0014', 'HIT@20': '0.0062', 'NDCG@20': '0.0022'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0007', 'HIT@10': '0.0026', 'NDCG@10': '0.0010', 'HIT@20': '0.0052', 'NDCG@20': '0.0017'}
{'Epoch': 0, 'HIT@5': '0.0000', 'NDCG@5': '0.0000', 'HIT@10': '0.0010', 'NDCG@10': '0.0003', 'HIT@20': '0.0015', 'NDCG@20': '0.0004'}
{'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0021', 'HIT@10': '0.0031', 'NDCG@10': '0.0021', 'HIT@20': '0.0041', 'NDCG@20': '0.0023'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0009', 'HIT@10': '0.0031', 'NDCG@10': '0.0014', 'HIT@20': '0.0031', 'NDCG@20': '0.0014'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0000', 'NDCG@5': '0.0000', 'HIT@10': '0.0010', 'NDCG@10': '0.0003', 'HIT@20': '0.0015', 'NDCG@20': '0.0004'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0021', 'HIT@10': '0.0031', 'NDCG@10': '0.0021', 'HIT@20': '0.0041', 'NDCG@20': '0.0023'}
