Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.3, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l0.3-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l0.3-dwsb1.0-t0.0-1762528149.0676827.pt')
{'epoch': 0, 'avg_loss': '6.5415', 'avg_bpr_loss': '6.4824', 'avg_kd_loss': '0.0591'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0025', 'HIT@10': '0.0080', 'NDCG@10': '0.0037', 'HIT@20': '0.0139', 'NDCG@20': '0.0052'}
{'Epoch': 0, 'HIT@5': '0.0070', 'NDCG@5': '0.0046', 'HIT@10': '0.0096', 'NDCG@10': '0.0055', 'HIT@20': '0.0166', 'NDCG@20': '0.0072'}
{'Epoch': 0, 'HIT@5': '0.0070', 'NDCG@5': '0.0046', 'HIT@10': '0.0098', 'NDCG@10': '0.0056', 'HIT@20': '0.0153', 'NDCG@20': '0.0069'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0025', 'HIT@10': '0.0080', 'NDCG@10': '0.0037', 'HIT@20': '0.0139', 'NDCG@20': '0.0052'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0070', 'NDCG@5': '0.0046', 'HIT@10': '0.0096', 'NDCG@10': '0.0055', 'HIT@20': '0.0166', 'NDCG@20': '0.0072'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0070', 'NDCG@5': '0.0046', 'HIT@10': '0.0098', 'NDCG@10': '0.0056', 'HIT@20': '0.0153', 'NDCG@20': '0.0069'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0025', 'HIT@10': '0.0056', 'NDCG@10': '0.0031', 'HIT@20': '0.0121', 'NDCG@20': '0.0047'}
{'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0038', 'HIT@10': '0.0067', 'NDCG@10': '0.0041', 'HIT@20': '0.0107', 'NDCG@20': '0.0050'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0032', 'HIT@10': '0.0079', 'NDCG@10': '0.0042', 'HIT@20': '0.0118', 'NDCG@20': '0.0052'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0025', 'HIT@10': '0.0056', 'NDCG@10': '0.0031', 'HIT@20': '0.0121', 'NDCG@20': '0.0047'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0038', 'HIT@10': '0.0067', 'NDCG@10': '0.0041', 'HIT@20': '0.0107', 'NDCG@20': '0.0050'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0032', 'HIT@10': '0.0079', 'NDCG@10': '0.0042', 'HIT@20': '0.0118', 'NDCG@20': '0.0052'}
{'epoch': 1, 'avg_loss': '6.4609', 'avg_bpr_loss': '6.4532', 'avg_kd_loss': '0.0077'}
{'Epoch': 1, 'HIT@5': '0.0059', 'NDCG@5': '0.0042', 'HIT@10': '0.0091', 'NDCG@10': '0.0052', 'HIT@20': '0.0138', 'NDCG@20': '0.0064'}
{'Epoch': 1, 'HIT@5': '0.0083', 'NDCG@5': '0.0061', 'HIT@10': '0.0108', 'NDCG@10': '0.0069', 'HIT@20': '0.0129', 'NDCG@20': '0.0075'}
{'Epoch': 1, 'HIT@5': '0.0088', 'NDCG@5': '0.0066', 'HIT@10': '0.0110', 'NDCG@10': '0.0072', 'HIT@20': '0.0157', 'NDCG@20': '0.0084'}
Model 1 (FMLPRecModel) Results: {'Epoch': 1, 'HIT@5': '0.0059', 'NDCG@5': '0.0042', 'HIT@10': '0.0091', 'NDCG@10': '0.0052', 'HIT@20': '0.0138', 'NDCG@20': '0.0064'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0083', 'NDCG@5': '0.0061', 'HIT@10': '0.0108', 'NDCG@10': '0.0069', 'HIT@20': '0.0129', 'NDCG@20': '0.0075'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0088', 'NDCG@5': '0.0066', 'HIT@10': '0.0110', 'NDCG@10': '0.0072', 'HIT@20': '0.0157', 'NDCG@20': '0.0084'}
{'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0030', 'HIT@10': '0.0073', 'NDCG@10': '0.0039', 'HIT@20': '0.0124', 'NDCG@20': '0.0052'}
{'Epoch': 1, 'HIT@5': '0.0031', 'NDCG@5': '0.0023', 'HIT@10': '0.0048', 'NDCG@10': '0.0028', 'HIT@20': '0.0093', 'NDCG@20': '0.0039'}
{'Epoch': 1, 'HIT@5': '0.0042', 'NDCG@5': '0.0029', 'HIT@10': '0.0070', 'NDCG@10': '0.0038', 'HIT@20': '0.0110', 'NDCG@20': '0.0048'}
Model 1 (FMLPRecModel) Results: {'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0030', 'HIT@10': '0.0073', 'NDCG@10': '0.0039', 'HIT@20': '0.0124', 'NDCG@20': '0.0052'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0031', 'NDCG@5': '0.0023', 'HIT@10': '0.0048', 'NDCG@10': '0.0028', 'HIT@20': '0.0093', 'NDCG@20': '0.0039'}
